value	namei	namej
-0.0676316195853534	Organic sulfuric acids and derivatives	Phenols
-0.0676717035727841	Tetrahydroisoquinolines	Hydroxybenzoic acid derivatives
-0.0677531877334354	Fatty acyl glycosides of mono- and disaccharides	Indoles and derivatives
-0.0677587288074326	Purine nucleosides	Oligopeptides
-0.0680054801107393	Hydroxy acids and derivatives	Long-chain fatty alcohols
-0.0680727948177597	Ergosterols and derivatives	Phenols
-0.068085986892061	1-acyl-sn-glycero-3-phosphocholines	Benzoic acids and derivatives
-0.0681988048732398	Sulfated steroids	Stigmastanes and derivatives
-0.0682008402510731	Tetrahydroisoquinolines	Very long-chain fatty acids
-0.0683322320651969	Phenol ethers	Lineolic acids and derivatives
-0.0683422066580271	Sulfated steroids	Keto acids and derivatives
-0.0685002694473651	Imidazopyrimidines	Phosphatidylethanolamines
-0.068563291271971	Benzopyrans	Benzenesulfonic acids and derivatives
-0.0686431018892103	Fatty acyl glycosides of mono- and disaccharides	Long-chain fatty acids
-0.0687013117986956	Dicarboxylic acids and derivatives	Medium-chain fatty acids
-0.0687819664165109	Very long-chain fatty acids	Fatty alcohols
-0.0690539778077768	Tetrahydroisoquinolines	Fatty acid esters
-0.069094661438204	Phenylpropanes	Gluco/mineralocorticoids, progestogins and derivatives
-0.0691356345283416	Ketones	Beta-diketones
-0.0692345725325724	Benzopyrans	Cholesteryl esters
-0.0692633424158459	Ketones	Imidazopyrimidines
-0.0692641629148529	Fatty acyl glycosides of mono- and disaccharides	Cholesteryl esters
-0.0693718966912876	1-monoacylglycerols	Ketones
-0.0695483043383684	Sphingolipids	Cholesterols and derivatives
-0.0695911598236919	Monoterpenoids	Triacylglycerols
-0.0698035384360664	Sulfated steroids	Benzene and substituted derivatives
-0.0701591360861458	Acyl carnitines	Cholesteryl esters
-0.0702152639284248	Benzene and substituted derivatives	Phosphatidylethanolamines
-0.0702341936427043	1-acyl-sn-glycero-3-phosphocholines	Sulfated steroids
-0.0703072135143658	Cholesterols and derivatives	Acyl carnitines
-0.0703124042106163	Carboximidic acids and derivatives	Amino acids, peptides, and analogues
-0.0704122787179586	Peptidomimetics	Beta-diketones
-0.0704733061153412	Quinolines and derivatives	Oligopeptides
-0.070607484042512	Oligopeptides	Ketones
-0.0706782970490859	Cholesterols and derivatives	Very long-chain fatty acids
-0.0707767329283263	Indoles and derivatives	Phenols
-0.0707837711295023	Lactones	Phenols
-0.0708706546712108	Benzenesulfonic acids and derivatives	Organonitrogen compounds
-0.0708722248037796	Hydroxy acids and derivatives	Flavonoids
-0.0709590190989095	Alkyl-phenylketones	1-monoacylglycerols
-0.0710591330239028	Very long-chain fatty acids	Purine nucleosides
-0.0711811360567632	Hydroxy acids and derivatives	Lineolic acids and derivatives
-0.0712692348396966	Sphingolipids	Ketones
-0.0715233503099717	Carboximidic acids and derivatives	Lactones
-0.0715461299638332	Purine nucleosides	Ketones
-0.0715623042650464	O-glycosyl compounds	1,3-diacylglycerols
-0.0718145380810356	Sphingolipids	1,3-diacylglycerols
-0.0718271192679101	Sphingolipids	Cinnamic acids and derivatives
-0.0718952719132103	Hydroxy acids and derivatives	Beta-diketones
-0.0719097769300422	Very long-chain fatty acids	Indoles and derivatives
-0.072060784745387	Benzoic acid esters	Organonitrogen compounds
-0.0722249985003779	Ergosterols and derivatives	Dicarboxylic acids and derivatives
-0.0722643494931113	Azolidines	Lineolic acids and derivatives
-0.0724173739777932	Glutamine and derivatives	Benzoic acids and derivatives
-0.072473097707766	Oligopeptides	Long-chain fatty alcohols
-0.0725353123746529	Very long-chain fatty acids	Lactones
-0.0725501616970283	Quinolines and derivatives	Sulfated steroids
-0.0726200958813041	Ergosterols and derivatives	Dipeptides
-0.0726539822784783	Phenol ethers	1,3-diacylglycerols
-0.0727077226599096	Carboximidic acids and derivatives	Tricarboxylic acids and derivatives
-0.0727998020868447	Flavonoids	Fatty acyl glycosides of mono- and disaccharides
-0.0728939117485719	Azoles	Isoflavonoids
-0.0729211856010205	Monoterpenoids	Phenols
-0.0729945386474455	Phenol ethers	Phosphatidylethanolamines
-0.0730267026189516	Glutamine and derivatives	Phenols
-0.0732059057302289	Benzoic acids and derivatives	Pyridines and derivatives
-0.0732095571626774	Keto acids and derivatives	Acyl carnitines
-0.0732146915615333	Phenol ethers	Benzenesulfonic acids and derivatives
-0.0732390845229078	Sulfated steroids	1-monoacylglycerols
-0.0734501674530017	Sulfated steroids	Long-chain fatty alcohols
-0.0734627275172062	Dicarboxylic acids and derivatives	Lactones
-0.073521788656458	Benzene and substituted derivatives	Cinnamic acids and derivatives
-0.0736706925381011	1-acyl-sn-glycero-3-phosphoethanolamines	Benzene and substituted derivatives
-0.0736809835800132	Tetrahydroisoquinolines	Quinolines and derivatives
-0.0737464826858653	Sphingolipids	Beta-diketones
-0.0737815060567424	Benzodioxoles	Triacylglycerols
-0.0739990200702108	Benzopyrans	Triacylglycerols
-0.074068934970466	Glutamine and derivatives	1,3-diacylglycerols
-0.0741242559298953	Sphingolipids	Tetrahydroisoquinolines
-0.0741900947762748	Oligopeptides	Acyl carnitines
-0.0743894311982231	Purine nucleosides	Phosphatidylethanolamines
-0.0744947662840396	1-acyl-sn-glycero-3-phosphoethanolamines	Organonitrogen compounds
-0.074523507145894	Phenylpropanes	Long-chain fatty alcohols
-0.0745493794754978	1-acyl-sn-glycero-3-phosphoethanolamines	Azoles
-0.0745687672513212	L-alpha-amino acids	Sulfated steroids
-0.0747926568076239	Quinolines and derivatives	Purine nucleosides
-0.0748768587546029	Tetrahydroisoquinolines	Long-chain fatty acids
-0.0749582791195465	Cinnamic acids and derivatives	Sesquiterpenoids
-0.0750009540674843	Gluco/mineralocorticoids, progestogins and derivatives	Long-chain fatty acids
-0.0752036525780822	Quinolines and derivatives	Triacylglycerols
-0.0752666071424534	Phenol ethers	Lactones
-0.0753076225703781	Benzodioxoles	Lineolic acids and derivatives
-0.0753237059591898	1-acyl-sn-glycero-3-phosphoethanolamines	Tetrahydroisoquinolines
-0.0753542621506063	1-acyl-sn-glycero-3-phosphoethanolamines	Acyl carnitines
-0.0755273466704688	Tetrahydroisoquinolines	Organonitrogen compounds
-0.0756481947796917	Lineolic acids and derivatives	Triterpenoids
-0.0757156256937017	Monoterpenoids	Diazines
-0.0757171385930047	Purine nucleosides	Long-chain fatty acids
-0.0758357970954831	Monoterpenoids	Lineolic acids and derivatives
-0.0758887282622599	Benzene and substituted derivatives	Fatty acyl glycosides of mono- and disaccharides
-0.0759197276480353	Peptides	Phenolic glycosides
-0.0762527224570071	Benzoic acids and derivatives	Lineolic acids and derivatives
-0.0762813335584486	Organic sulfuric acids and derivatives	1,2-diacylglycerols
-0.0762963137870654	Azolidines	1,3-diacylglycerols
-0.0763428647957375	Stigmastanes and derivatives	1,3-diacylglycerols
-0.0763888807059767	Benzoic acid esters	Acyclic diterpenoids
-0.076431368742211	Organic sulfuric acids and derivatives	Gluco/mineralocorticoids, progestogins and derivatives
-0.0764460866089044	Phenol ethers	Benzoic acid esters
-0.0768489277124918	1-acyl-sn-glycero-3-phosphocholines	Beta-diketones
-0.0768792852413831	Cholesterols and derivatives	Gluco/mineralocorticoids, progestogins and derivatives
-0.0769072976713234	Ketones	Indoles and derivatives
-0.0770638686620144	Azolidines	Carboximidic acids and derivatives
-0.0772254141861753	Tetrahydroxy bile acids, alcohols and derivatives	Thiazoles
-0.0774454580631247	Fatty acyl glycosides of mono- and disaccharides	Long-chain fatty alcohols
-0.077494022745119	Pyridines and derivatives	Long-chain fatty alcohols
-0.0777041373061452	Phenols	Fatty acid esters
-0.0777203256215196	Monoterpenoids	Fatty alcohols
-0.0777374307911997	Thiazoles	Fatty acid esters
-0.0777961664318909	Dipeptides	Long-chain fatty acids
-0.077962856501634	Organonitrogen compounds	Lineolic acids and derivatives
-0.0780183247011576	Ergosterols and derivatives	Sphingolipids
-0.0780478836012016	1-acyl-sn-glycero-3-phosphoethanolamines	Ketones
-0.0780914661469935	Phenol ethers	1-monoacylglycerols
-0.0781782415627192	1,2-diacylglycerols	Brassinolides and derivatives
-0.0784803196820658	Monoterpenoids	Indoles and derivatives
-0.0784923848391099	Acyclic diterpenoids	Indoles and derivatives
-0.0784952643289808	Beta-diketones	Phenols
-0.0785751886785822	Azolidines	Triacylglycerols
-0.0787432520475047	Glutamine and derivatives	Diterpenoids
-0.0787603144056285	Sulfated steroids	Diterpenoids
-0.078771949385441	Hydroxy acids and derivatives	1,3-diacylglycerols
-0.0788504551341755	Purine nucleosides	Beta-diketones
-0.0788648308374493	Hydroxy acids and derivatives	Fatty acyl glycosides of mono- and disaccharides
-0.0788916638863603	Benzoic acid esters	Acyl carnitines
-0.0789545857150453	Glutamine and derivatives	Benzoic acid esters
-0.0790845081048888	Sesquiterpenoids	Long-chain fatty acids
-0.0790929191687123	Diazines	Alpha amino acids
-0.0791124242703307	Quinolines and derivatives	1,2-diacylglycerols
-0.0792341545215893	Hydroxybenzoic acid derivatives	Ketones
-0.079289886564397	Benzoic acids and derivatives	Benzenesulfonic acids and derivatives
-0.0793107969432181	Dicarboxylic acids and derivatives	Beta-diketones
-0.0793932226184183	Gluco/mineralocorticoids, progestogins and derivatives	1,2-diacylglycerols
-0.0794406022819856	Azolidines	Fatty acyl glycosides of mono- and disaccharides
-0.0797530509611932	Dipeptides	Benzene and substituted derivatives
-0.080044744023023	Imidazopyrimidines	Phenols
-0.0800471693701121	Dicarboxylic acids and derivatives	Brassinolides and derivatives
-0.0800941861109112	Fatty acids and conjugates	Triacylglycerols
-0.0801570042053922	Benzopyrans	Annonaceous acetogenins
-0.0802202642081079	Benzoic acids and derivatives	Keto acids and derivatives
-0.0803422646500444	Azoles	N-acyl-alpha amino acids
-0.0803677259308126	Cholesterols and derivatives	Organic sulfuric acids and derivatives
-0.0805130148991351	Fatty acids and conjugates	Long-chain fatty acids
-0.080576886674321	Thiazoles	Long-chain fatty acids
-0.0806536791387369	L-alpha-amino acids	1,3-diacylglycerols
-0.0808944396841453	Ketones	Fatty alcohols
-0.0809261602913686	Azolidines	Tetrahydroisoquinolines
-0.0809493804618865	Medium-chain fatty acids	Benzoic acids and derivatives
-0.080999119537779	Monoterpenoids	Cholesteryl esters
-0.081050498035902	Dipeptides	1,2-diacylglycerols
-0.081074441908247	Keto acids and derivatives	Triacylglycerols
-0.0811332600563201	Acyl carnitines	Thiazoles
-0.081203653631619	Ergosterols and derivatives	Alpha amino acids
-0.0812113038921083	Benzodioxoles	Sesquiterpenoids
-0.0813877364453799	Alpha amino acids	Triterpenoids
-0.0814062508660825	Carboximidic acids and derivatives	Indoles and derivatives
-0.081482583569194	Benzene and substituted derivatives	Hydroxybenzoic acid derivatives
-0.0817587764523921	Tetrahydroisoquinolines	1-monoacylglycerols
-0.0818370771208577	1,2-diacylglycerols	Sesquiterpenoids
-0.0821025571983348	Sulfated steroids	Benzoic acid esters
-0.0824001964273464	Peptidomimetics	Lineolic acids and derivatives
-0.0824246808598957	Carboximidic acids and derivatives	Benzene and substituted derivatives
-0.0828452305483702	Fatty acyl glycosides of mono- and disaccharides	Phenols
-0.082970386609274	Tetrahydroisoquinolines	Phosphatidylethanolamines
-0.0829869418230981	Cholesterols and derivatives	Peptidomimetics
-0.0831734507614437	Phenols	Long-chain fatty acids
-0.0836749013071219	Hydroxycinnamic acids and derivatives	Fatty acyl glycosides of mono- and disaccharides
-0.0837150678268831	Gluco/mineralocorticoids, progestogins and derivatives	Triacylglycerols
-0.0840144343490058	Flavonoids	Ketones
-0.0840215080024952	Ergosterols and derivatives	Acyl carnitines
-0.084075807632315	Cholesterols and derivatives	Dipeptides
-0.0842303839644429	1-acyl-sn-glycero-3-phosphocholines	Flavonoids
-0.0843879713934026	1-acyl-sn-glycero-3-phosphocholines	Lineolic acids and derivatives
-0.0843987344604885	Phenol ethers	Long-chain fatty acids
-0.0844873231512409	Diazines	Phenols
-0.0847749042014454	Purine nucleosides	Acyl carnitines
-0.0847982997000745	Phosphatidylethanolamines	Lineolic acids and derivatives
-0.0854779871222058	Benzoic acids and derivatives	Phosphatidylethanolamines
-0.0856711907013515	Very long-chain fatty acids	Beta-diketones
-0.0857324520054366	Sphingolipids	Benzene and substituted derivatives
-0.0858141122420605	Phosphatidylethanolamines	Acyl carnitines
-0.0858585677581666	Isoflavonoids	Long-chain fatty alcohols
-0.0862490390291162	Phenol ethers	N-acyl-alpha amino acids
-0.0862661961397491	Dipeptides	Lineolic acids and derivatives
-0.0862670511897674	Bile acids, alcohols and derivatives	Lineolic acids and derivatives
-0.0863130287017281	Tetrahydroisoquinolines	Acyclic diterpenoids
-0.0863755611282135	Ergosterols and derivatives	Benzoic acids and derivatives
-0.0864574123465333	Bile acids, alcohols and derivatives	1,2-diacylglycerols
-0.0865489574693191	Benzodioxoles	Peptidomimetics
-0.086878278644197	Carboximidic acids and derivatives	Hydroxycinnamic acids and derivatives
-0.0870976866093974	Very long-chain fatty acids	Stigmastanes and derivatives
-0.087140548268336	Peptides	Isoflavonoids
-0.0871598576498434	Tetrahydroisoquinolines	Benzodioxoles
-0.0872925140811214	Benzoic acids and derivatives	Imidazopyrimidines
-0.08735393793405	Bile acids, alcohols and derivatives	Flavonoids
-0.0874906814622048	Gluco/mineralocorticoids, progestogins and derivatives	Monoterpenoids
-0.0875514332594836	Carboximidic acids and derivatives	Cholesterols and derivatives
-0.0875784367018615	1-acyl-sn-glycero-3-phosphocholines	Fatty acyl glycosides of mono- and disaccharides
-0.0877461403991546	1,2-diacylglycerols	Organonitrogen compounds
-0.0877784193567866	Organic sulfuric acids and derivatives	Beta-diketones
-0.0879601768181312	Organic sulfuric acids and derivatives	Fatty acyl glycosides of mono- and disaccharides
-0.0879965668439959	Phenol ethers	Beta-diketones
-0.0883134791402132	Very long-chain fatty acids	1,2-diacylglycerols
-0.088428558402291	Tricarboxylic acids and derivatives	Organonitrogen compounds
-0.0888497016259585	Dicarboxylic acids and derivatives	Triacylglycerols
-0.0890212966596639	Benzodioxoles	N-acyl-alpha amino acids
-0.0892700155939779	Carboximidic acids and derivatives	Benzoic acid esters
-0.0893191397809572	Benzoic acids and derivatives	Fatty alcohols
-0.0894552629916769	Oligopeptides	Phenols
-0.0896451571868115	Azolidines	Annonaceous acetogenins
-0.0898305489557102	Brassinolides and derivatives	Phenols
-0.0898891611215133	Alkyl-phenylketones	N-acyl-alpha amino acids
-0.089892775581527	Sulfated steroids	Cholesteryl esters
-0.0899732354952896	Dicarboxylic acids and derivatives	Lineolic acids and derivatives
-0.0900185089688671	Carboximidic acids and derivatives	Beta-diketones
-0.0904417401799901	Medium-chain fatty acids	Phenols
-0.090502475870942	Carboximidic acids and derivatives	Tetrahydroisoquinolines
-0.090575532122162	Cholesterols and derivatives	1,3-diacylglycerols
-0.0906494399404081	Ketones	Sesquiterpenoids
-0.0907406605544586	Flavonoids	Peptides
-0.0907619340404556	Alkyl-phenylketones	Acyclic diterpenoids
-0.0908858014876331	Carboximidic acids and derivatives	Imidazopyrimidines
-0.0908919501829109	Ergosterols and derivatives	Triacylglycerols
-0.0909066068660583	Phenol ethers	Stigmastanes and derivatives
-0.0909395429280082	Carboximidic acids and derivatives	Stigmastanes and derivatives
-0.0912358370934973	Hydroxy acids and derivatives	Phenols
-0.0913598657240859	O-glycosyl compounds	Phenols
-0.0917533660519845	Bile acids, alcohols and derivatives	Lactones
-0.0918074645239331	Purine nucleosides	Alpha amino acids
-0.0918147031794345	Thiazoles	Lineolic acids and derivatives
-0.091867719683012	1-monoacylglycerols	Triacylglycerols
-0.0920193727970129	Sulfated steroids	Coumarins and derivatives
-0.0921203736146032	Azoles	Acyl carnitines
-0.0922702340476313	Very long-chain fatty acids	1,3-diacylglycerols
-0.0922983296357059	Ketones	Phenols
-0.0923593139104776	Organic sulfuric acids and derivatives	Oligopeptides
-0.0924827580918732	Phenols	Amino acids, peptides, and analogues
-0.0925325064020672	Carboximidic acids and derivatives	Annonaceous acetogenins
-0.092658911781219	Azolidines	Benzene and substituted derivatives
-0.0926796560517803	Tetrahydroisoquinolines	Dipeptides
-0.092957657780569	Annonaceous acetogenins	Acyl carnitines
-0.0931293156112072	Alkyl-phenylketones	Benzoic acids and derivatives
-0.0932801172949287	Coumarins and derivatives	Annonaceous acetogenins
-0.0935688701439978	Hydroxy acids and derivatives	Triterpenoids
-0.0939244837646298	Dipeptides	Triacylglycerols
-0.09418739469084	1-acyl-sn-glycero-3-phosphocholines	Triacylglycerols
-0.0943329820725241	Quinolines and derivatives	Phenols
-0.0945100637145473	Azoles	Phenols
-0.0945221422841273	Sphingolipids	Imidazopyrimidines
-0.0945651250747332	Quinolines and derivatives	Glutamine and derivatives
